abbreviatedAddress,city,zipcode,latitude,longitude,bathrooms,bedrooms,lotSize,daysOnZillow,Date_sold,price,zestimate,rentZestimate,propertyTaxRate,taxAssessedValue,taxAssessedYear
12981 SE 155th Ave,Happy Valley,97086,45.42770004,-122.5037308,3,3,1742,26,6/29/2021,435000,439800,2300,1.08,372837,2020
1223 NW Mayfield Rd,Portland,97229,45.53208923,-122.7777481,3,4,7840,23,6/29/2021,760000,764400,3338,1.13,701020,2019
11034 SE 100th Ave,Happy Valley,97086,45.44314194,-122.5604477,3,4,4791,26,6/29/2021,640000,648900,3300,1.08,508603,2020
1403 SW Dickinson Ln,Portland,97219,45.43938828,-122.6934204,3,3,6969,23,6/29/2021,705800,709500,3353,1.12,570310,2020
11367 SW Hallmark Ter,Tigard,97223,45.43797302,-122.8190308,3,2,1306,19,6/29/2021,391500,393800,1995,1.13,333100,2019
441 9th St,Lake Oswego,97034,45.42103577,-122.673645,2,4,6098,26,6/29/2021,1100000,1115300,2594,1.08,618794,2020
17215 SW Barcelona Way,Beaverton,97007,45.47016907,-122.8539047,3,4,7141,19,6/29/2021,567300,571700,2795,1.13,384520,2019
18224 Bella Terra Dr,Lake Oswego,97034,45.39451981,-122.6930389,4,4,9147,26,6/29/2021,1575000,1592300,6430,1.08,1508842,2020
2531 NE Laura St,Hillsboro,97124,45.52690506,-122.9576111,2,3,8276,21,6/29/2021,468200,470900,2065,1.13,381740,2019
3975 NE Azalea St,Hillsboro,97124,45.52259827,-122.9410248,2,3,10454,21,6/29/2021,420100,423700,2095,1.13,371770,2019
5016 NE Candlewood Pl,Hillsboro,97124,45.52138138,-122.9314117,3,3,2613,21,6/29/2021,400000,402300,2134,1.13,336290,2019
1896 Palisades Lake Ct,Lake Oswego,97034,45.40921402,-122.6811066,3,4,11325,26,6/29/2021,1275000,1292800,5151,1.08,918532,2020
2950 Wembley Park Rd,Lake Oswego,97034,45.41733932,-122.7072067,6,5,35283,26,6/29/2021,2499000,2533800,10057,1.08,2301347,2020
13233 Amber Pl,Lake Oswego,97034,45.4297905,-122.6954651,4,4,19602,26,6/29/2021,2150000,2173600,8246,1.08,396010,2020
7870 NW 168th Ave,Portland,97229,45.57651901,-122.8499374,4,6,6098,23,6/29/2021,1100000,1106400,4546,1.13,806100,2019
7 Dover Way,Lake Oswego,97034,45.38993073,-122.7121124,6,5,24829,26,6/29/2021,1900000,1926500,7709,1.08,1574333,2020
1131 Oxford Dr,Lake Oswego,97034,45.40388107,-122.6709061,3,4,10454,26,6/29/2021,715000,725000,2600,1.08,578398,2020
7407 SE 30th Ave,Portland,97202,45.47113037,-122.6327209,3,4,5227,23,6/29/2021,960000,965100,3853,1.12,638690,2020
1099 Cherry Cir,Lake Oswego,97034,45.40229416,-122.670784,4,5,41382,26,6/29/2021,2110000,2139400,6900,1.08,1186214,2020
460 S Bergis Rd,Lake Oswego,97034,45.39764023,-122.6765518,5,6,1130817,26,6/29/2021,4321455,4716000,19366,1.08,1164037,2020
1457 Boca Ratan Dr,Lake Oswego,97034,45.43124771,-122.6787415,2,3,8731,26,6/29/2021,550000,569300,2594,1.08,432725,2020
19246 Kayenta Pl,Oregon City,97045,45.32712936,-122.6044693,2,4,8276,26,6/29/2021,535000,542500,3135,1.08,442965,2020
4405 SE Adams St,Portland,97222,45.4431839,-122.6171875,2,3,8712,26,6/29/2021,460500,476100,2594,1.08,376174,2020
2588 Martha Ct #9,Portland,97222,45.42384338,-122.6365814,2,3,902,26,6/29/2021,415000,420800,2380,1.08,432730,2020
6769 SE Plum Dr,Milwaukie,97222,45.43652725,-122.5930176,3,4,6969,26,6/29/2021,555000,562700,2564,1.08,396902,2020
11583 SE 45th Ave,Portland,97222,45.44004822,-122.6172028,2,3,7840,26,6/29/2021,480000,485300,2279,1.08,299396,2020
2711 SE 48th Pl,Hillsboro,97123,45.49940491,-122.9335327,3,3,3484,21,6/29/2021,433000,436800,2446,1.13,339710,2019
4210 NE Jackson St,Hillsboro,97124,45.52500916,-122.938797,3,5,8276,21,6/29/2021,700000,704700,3439,1.13,506180,2019
15775 NE Chehalem Way,Hillsboro,97123,45.4045105,-123.0742416,4,4,200811,21,6/29/2021,749000,748253,3901,1.01,726271,2019
3865 SE Bentley St,Hillsboro,97123,45.51242065,-122.9427109,2,3,5662,21,6/29/2021,546000,550700,2049,1.13,364270,2019
1432 SE Yukon St,Portland,97202,45.47912979,-122.6509247,2,4,4791,23,6/29/2021,840000,846200,3393,1.12,605080,2020
2711 SE 63rd Ave,Portland,97206,45.50292206,-122.5987778,3,4,3484,23,6/29/2021,854900,859400,3566,1.12,795230,2020
11366 SE 27th Ave,Milwaukie,97222,45.44107819,-122.6341705,2,3,4800,26,6/29/2021,410000,415700,2298,1.08,347495,2020
6755 SW 153rd Ave,Beaverton,97007,45.47097015,-122.8361359,3,4,13939,19,6/29/2021,650000,653200,2862,1.13,561860,2019
12982 SW River Terrace Blvd,Beaverton,97007,45.42607117,-122.8486862,3,3,3049,19,6/29/2021,550000,553200,2513,1.13,457210,2019
4858 SW 148th Ter,Beaverton,97007,45.4847908,-122.8294067,3,3,1742,19,6/29/2021,405000,407400,2449,1.13,329140,2019
7679 SW Carrollon Dr,Beaverton,97007,45.46483612,-122.8677902,4,4,7405,19,6/29/2021,600000,602900,2335,1.13,462910,2019
9320 SW Jasper Dr,Beaverton,97007,45.45228195,-122.8330154,3,3,1742,19,6/29/2021,405000,407400,2199,1.13,366560,2019
655 NW Rubus Ln,Hillsboro,97124,45.53737259,-122.9959488,3,3,3920,21,6/29/2021,420000,423300,1996,1.13,313250,2019
15540 SW Bobwhite Cir,Beaverton,97007,45.43696976,-122.8367157,3,3,10454,19,6/29/2021,700000,704100,2495,1.13,541340,2019
2136 NE 13th Ave,Hillsboro,97124,45.54013824,-122.9689713,3,4,5662,21,6/29/2021,540000,544700,2496,1.13,403360,2019
6930 SW 36th Ave,Portland,97219,45.47426224,-122.7138977,2,3,4791,26,6/29/2021,535000,540300,2391,1.12,405990,2020
15612 NW Blueblossom St,Portland,97229,45.56818008,-122.8378067,3,3,1742,26,6/29/2021,513100,519400,2300,1.13,143290,2019
8005 SW Devon Ln,Portland,97219,45.46637726,-122.7097931,3,3,6098,26,6/29/2021,632500,637200,2949,1.12,538340,2020
5898 SE Woll Pond Way,Hillsboro,97123,45.51808548,-122.9204865,3,3,6969,21,6/29/2021,573000,576300,2565,1.13,491680,2019
3080 NE Sunburst Ave,Hillsboro,97124,45.5474205,-122.9872284,3,4,7405,21,6/29/2021,665500,671300,2962,1.13,502630,2019
7040 SE Villa St,Hillsboro,97123,45.50625229,-122.9087067,2,3,6098,21,6/29/2021,487000,491200,2152,1.13,342090,2019
308 NW Forest St,Hillsboro,97124,45.52835846,-122.9929428,2,3,10454,21,6/29/2021,450000,452600,2104,1.13,315350,2019
20775 Willamette Dr,West Linn,97068,45.3741951,-122.6315536,2,4,47480,26,6/29/2021,670500,679800,2452,1.08,665024,2020
614 NE Mariners Loop,Portland,97211,45.59934616,-122.6542892,2,3,3484,28,6/29/2021,365000,369100,2100,1.12,292340,2020
14216 SE Vista Heights St,Happy Valley,97086,45.43138885,-122.5168839,4,5,8712,26,6/29/2021,750000,760400,3318,1.08,631381,2020
19407 Orchard Grove Dr,Oregon City,97045,45.32504272,-122.616745,2,4,10115,26,6/29/2021,562000,569800,3268,1.08,551259,2020
13080 SE Geneva Way,Happy Valley,97086,45.44828033,-122.5287781,3,4,20002,26,6/29/2021,645000,654000,3399,1.08,599650,2020
18858 Autumn Crest Pl,Oregon City,97045,45.33297348,-122.5667953,3,5,10018,26,6/29/2021,650000,659100,2595,1.08,578951,2020
1340 SW 19th Dr,Gresham,97080,45.48257446,-122.4453659,3,3,10018,22,6/29/2021,724000,726700,2320,1.12,397050,2020
5553 NW 133rd Ave,Portland,97229,45.55951309,-122.8141251,3,5,5662,23,6/29/2021,895000,901100,3913,1.13,777570,2019
1174 SE Foxglove Dr,Gresham,97080,45.48854065,-122.3813171,2,3,8276,22,6/29/2021,510000,512000,2359,1.12,394240,2020
6350 SE 30th Way,Gresham,97080,45.47520828,-122.3694305,3,4,5662,22,6/29/2021,460000,462400,2335,1.12,358570,2020
477 SE Barnes Ave,Gresham,97080,45.49357605,-122.3929214,2,4,8712,22,6/29/2021,420000,422200,2335,1.12,330920,2020
14307 Talawa Dr,Oregon City,97045,45.31443405,-122.5712204,2,4,6098,4,6/29/2021,579500,583300,2650,1.08,441049,2020
14160 SE Apple Ct,Happy Valley,97086,45.44438934,-122.5178604,4,4,8712,26,6/29/2021,682000,691500,3195,1.08,488408,2020
7312 SE Steele St,Portland,97206,45.48421478,-122.587677,2,4,4791,26,6/29/2021,615000,621100,2694,1.12,475390,2020
1936 NE Emerson St,Portland,97211,45.56141663,-122.6450119,2,2,2613,26,6/29/2021,476000,479500,1935,1.12,423160,2020
3202 SE 57th Ave,Portland,97206,45.49958801,-122.603775,1,3,4791,26,6/29/2021,490000,493600,2594,1.12,431570,2020
8608 SE 19th Ave,Portland,97202,45.46060181,-122.6448822,4,3,1306,23,6/29/2021,718000,721800,3161,1.12,571520,2020
7710 SE 18th Ave,Portland,97202,45.46914673,-122.645874,2,3,4791,23,6/29/2021,750000,755500,2598,1.12,521340,2020
10655 S Collina Ave,Portland,97219,45.44841766,-122.6633148,3,4,10019,23,6/29/2021,899000,905600,3888,1.12,680580,2020
8952 SW 25th Ave,Portland,97219,45.46013641,-122.7020645,3,5,29185,23,6/29/2021,706000,709700,3190,1.12,783360,2020
4105 SE Flavel St,Portland,97202,45.46928024,-122.6209946,1,4,5662,26,6/29/2021,555000,560500,2509,1.12,444330,2020
16530 SE Foster Rd,Gresham,97080,45.47280884,-122.4959259,3,5,106286,26,6/29/2021,600000,605900,3294,1.12,492680,2020
14234 Holcomb Blvd,Oregon City,97045,45.36820602,-122.5744781,3,3,11761,26,6/29/2021,525000,530800,2727,1.08,418022,2020
13359 SW Fitzwilliam Dr,King City,97224,45.39820862,-122.8144989,3,4,3484,19,6/29/2021,585000,588400,2923,1.13,461630,2019
7530 SW 52nd Ave,Portland,97219,45.47006989,-122.7303314,2,3,9147,23,6/29/2021,665000,668500,2394,1.12,411600,2020
11795 SE Cortona Way,Happy Valley,97086,45.4367218,-122.5159531,4,5,12632,26,6/29/2021,938000,951100,4838,1.08,653031,2020
19181 Gentry Highlands Ln,Oregon City,97045,45.32723999,-122.6090317,2,3,7840,26,6/29/2021,305000,517100,2699,1.08,367191,2020
31616 SW Isle Way Ln,West Linn,97068,45.29120255,-122.6646652,3,5,36590,26,6/29/2021,1250000,1267400,5172,1.08,712673,2020
12722 Swallowtail Pl,Oregon City,97045,45.33140182,-122.6066208,3,4,5662,26,6/29/2021,630000,638800,2650,1.08,468390,2020
2204 Saint Moritz Loop,West Linn,97068,45.35691071,-122.6535416,4,3,4356,26,6/29/2021,550000,557700,2692,1.08,537153,2020
16102 S Sandalwood Rd,Oregon City,97045,45.36122513,-122.538353,3,3,30056,26,6/29/2021,640000,647000,2522,1.08,461364,2020
16441 S Eaden Rd,Oregon City,97045,45.36909103,-122.4071655,2,3,125017,26,6/29/2021,724900,735000,2959,1.08,427276,2020
17100 S Forsythe Rd,Oregon City,97045,45.38586044,-122.5154266,2,4,30927,26,6/29/2021,605000,613400,2633,1.08,440272,2020
19724 Bennington Ct,West Linn,97068,45.38019943,-122.6572723,3,3,5662,26,6/29/2021,680000,689500,2850,1.08,508086,2020
5494 Broadway St #C,West Linn,97068,45.36392593,-122.6141891,1,2,5227,26,6/29/2021,442000,448200,2865,1.08,417256,2020
3094 Coeur D Alene Dr,West Linn,97068,45.35475922,-122.6420441,4,4,10018,26,6/29/2021,865000,877100,3714,1.08,827788,2020
6532 Palomino Way,West Linn,97068,45.37555695,-122.640358,2,3,10098,26,6/29/2021,600000,608400,2666,1.08,399809,2020
1996 SW 29th Dr,Gresham,97080,45.47579575,-122.4531479,2,3,8712,22,6/29/2021,482500,485000,2524,1.12,390800,2020
19905 Quaking Aspen Ave,Oregon City,97045,45.31794357,-122.5655823,3,3,1742,26,6/29/2021,394600,400100,2296,1.08,293853,2020
15657 SW 81st Ave,Tigard,97224,45.4067955,-122.7613754,3,3,3484,19,6/29/2021,550000,553200,2748,1.13,466750,2019
14447 SW Tewkesbury Dr,Tigard,97224,45.40575027,-122.8256836,3,4,8712,19,6/29/2021,635000,638700,3164,1.13,510240,2019
15428 SW Turnagain Dr,Tigard,97224,45.40843964,-122.8035507,4,5,8712,19,6/29/2021,570000,573900,2595,1.13,420670,2019
14712 SW Mulberry Dr,Tigard,97224,45.40210724,-122.8283844,4,4,4791,19,6/29/2021,590000,593400,2809,1.13,484650,2019
11455 SW 96th Ave,Tigard,97223,45.43749619,-122.7759933,3,3,3484,19,6/29/2021,512500,515000,2580,1.13,374100,2019
10765 SW Pathfinder Way,Tigard,97223,45.42754364,-122.7882538,2,3,7405,19,6/29/2021,586000,590000,2300,1.13,334570,2019
6819 SW 52nd Ave,Portland,97219,45.47504044,-122.730835,3,4,4791,23,6/29/2021,850000,906600,4805,1.12,657000,2020
4573 NW 133rd Ave,Portland,97229,45.55270767,-122.8146515,3,3,6098,23,6/29/2021,900000,905200,3924,1.13,754280,2019
6056 NE Grand Ave,Portland,97211,45.56687164,-122.6600723,2,2,1800,26,6/29/2021,515400,520500,2574,1.12,493550,2020
6525 SE Ramona St,Portland,97206,45.48112488,-122.5961838,1,3,4791,28,6/29/2021,244000,246700,2166,1.12,314360,2020
6352 NE Mallory Ave,Portland,97211,45.5685463,-122.6633377,3,3,4791,26,6/29/2021,641000,645700,2796,1.12,488040,2020
7052 N Albina Ave,Portland,97217,45.57416153,-122.6744919,2,3,4791,26,6/29/2021,608000,612500,2614,1.12,533690,2020
2923 SE 54th Ave,Portland,97206,45.50096512,-122.6073456,2,3,4791,26,6/29/2021,605000,609500,2357,1.12,394250,2020
6211 N Vancouver Ave,Portland,97217,45.56751251,-122.6690903,2,2,5662,26,6/29/2021,493000,497900,2398,1.12,435950,2020
15860 SW Highland Ct,Tigard,97224,45.4046669,-122.7884369,2,2,5662,21,6/28/2021,417500,420000,1950,1.13,345590,2019
15760 SW Royalty Pkwy,King City,97224,45.40600586,-122.7991638,2,2,3920,21,6/28/2021,422000,424500,1999,1.13,274190,2019
15761 NW Graf St,Portland,97229,45.5642128,-122.8391647,3,3,5227,25,6/28/2021,680000,686600,2926,1.13,518300,2019
10639 SW Murdock St,Tigard,97224,45.41351318,-122.7863922,2,2,2178,21,6/28/2021,356900,311700,1694,1.13,200200,2019
11300 SW 95th Ave,Tigard,97223,45.43830872,-122.7741776,1,3,5662,20,6/28/2021,410000,412200,1900,1.13,304220,2019
14225 SW 89th Ave,Tigard,97224,45.4169693,-122.769516,3,3,10454,21,6/28/2021,730000,734400,3058,1.13,561430,2019
15296 NW Delia St,Portland,97229,45.56702805,-122.8346024,3,4,4356,25,6/28/2021,697500,702300,3346,1.13,628190,2019
10502 S Collina Ave,Portland,97219,45.44987106,-122.6626205,3,5,10018,25,6/28/2021,1525000,1537400,6811,1.12,746360,2020
15255 NW Rossetta St,Portland,97229,45.56920242,-122.8340912,3,4,3049,25,6/28/2021,681000,685700,2795,1.13,561700,2019
3212 SE Tibbetts St,Portland,97202,45.50029755,-122.632225,2,4,3920,25,6/28/2021,725000,725900,2996,1.12,583700,2020
17333 SW Berry Ln,Beaverton,97007,45.44963455,-122.8554077,3,4,3920,20,6/28/2021,598774,602600,2894,1.13,163080,2019
19238 SW Heightsview Dr,Aloha,97007,45.4560051,-122.8745193,4,4,61855,20,6/28/2021,1100000,1107000,4744,1.13,760510,2019
24352 SW Valley View Rd,West Linn,97068,45.34684372,-122.6845703,8,5,190792,27,6/28/2021,2700000,2731200,11332,1.08,2552385,2020
7625 SE Milwaukie Ave,Portland,97202,45.46971893,-122.6485825,1,1,5227,24,6/28/2021,3045000,3068600,5468,1.12,2696990,2020
2266 Rogue Way,West Linn,97068,45.35213089,-122.6454926,4,4,13939,28,6/28/2021,1200000,1214600,4968,1.08,1051212,2020
11183 SE Cedar Way,Happy Valley,97086,45.44175339,-122.534668,3,4,10018,28,6/28/2021,704000,714700,3399,1.08,490195,2020
1290 SW Schaeffer Rd,West Linn,97068,45.33727264,-122.6912689,8,5,916938,28,6/28/2021,2700000,2741000,10899,1.08,1958773,2020
9767 SW Ridge Dr,Beaverton,97007,45.44946671,-122.8560028,4,4,4791,20,6/28/2021,693045,697400,3405,1.13,167970,2019
7046 SE Blanton St,Hillsboro,97123,45.49586487,-122.9090042,3,3,3220,22,6/28/2021,417060,420900,2100,1.13,61700,2019
2467 SE 55th Ave,Hillsboro,97123,45.50050735,-122.9270554,2,3,8276,22,6/28/2021,430000,433600,1710,1.13,340920,2019
6561 Artemis Ln,West Linn,97068,45.37328339,-122.6402969,3,4,10018,28,6/28/2021,691000,701500,2592,1.08,529200,2020
4400 NE Airport Rd,Hillsboro,97124,45.53779221,-122.9368362,2,3,48787,22,6/28/2021,495000,499100,2189,1.13,744360,2019
161 NE 28th Ave,Hillsboro,97124,45.52189255,-122.9553604,1,2,6969,23,6/28/2021,355000,358500,1550,1.13,262600,2019
4518 SE Oakhurst St,Hillsboro,97123,45.49113464,-122.9361267,3,5,4791,23,6/28/2021,599000,604800,3294,1.13,492910,2019
285 NE 28th Ave,Hillsboro,97124,45.52398682,-122.9545898,2,4,7840,23,6/28/2021,485500,496100,2722,1.13,350900,2019
3927 NW Devoto Ln,Portland,97229,45.54936981,-122.7754288,5,5,13939,25,6/28/2021,1385000,1396300,5797,1.12,1278240,2020
6635 NE 27th Ave,Portland,97211,45.57105255,-122.638443,1,2,5000,24,6/28/2021,3000000,548600,2214,1.12,434580,2020
10047 SW 70th Pl,Tigard,97223,45.44753647,-122.7479401,4,4,11325,20,6/28/2021,780000,785000,3371,1.13,658560,2019
2510 Debok Rd,West Linn,97068,45.35765076,-122.6616287,3,6,10001,27,6/28/2021,480000,642900,3283,1.08,473580,2020
5728 NE 35th Ave,Portland,97211,45.56430817,-122.6283112,1,2,6000,29,6/28/2021,295000,298400,1871,1.12,411920,2020
4616 SE 51st Ave,Portland,97206,45.48931885,-122.6096954,1,1,4791,30,6/28/2021,300000,308400,1159,1.12,327620,2020
6729 SE 67th Ave,Portland,97206,45.47369385,-122.5944061,1,2,5227,30,6/28/2021,375000,379500,1282,1.12,196090,2020
61 SW Mawrcrest Ave,Gresham,97080,45.49652481,-122.4571762,2,3,9583,23,6/28/2021,445100,447000,2300,1.12,371350,2020
2395 SW Border Way,Gresham,97080,45.47937012,-122.4792633,3,3,3049,24,6/28/2021,390000,391800,1995,1.12,320140,2020
2610 N Halleck St,Portland,97217,45.5824852,-122.6937332,1,3,5000,29,6/28/2021,300000,555700,2495,1.12,393790,2020
1325 SE Liberty Ave,Gresham,97080,45.48738861,-122.4183121,3,3,7840,24,6/28/2021,460000,462000,2100,1.12,391980,2020
6585 SW 67th Ave,Portland,97223,45.47231674,-122.7471771,2,3,14374,21,6/28/2021,730000,734400,2564,1.13,493000,2019
4032 SW Eastwood Ave,Gresham,97080,45.46929169,-122.4613953,3,4,4791,24,6/28/2021,639900,644600,3298,1.12,512100,2020
1520 NE Highland St,Portland,97211,45.56891632,-122.6495132,3,4,4791,24,6/28/2021,770000,776000,3137,1.12,582530,2020
1943 Sunburst Ter,West Linn,97068,45.38070297,-122.6536789,3,4,9147,27,6/28/2021,835000,844700,3895,1.08,542424,2020
4516 NW Tamoshanter Way,Portland,97229,45.55325317,-122.8416977,2,3,6098,25,6/28/2021,855000,863300,3330,1.13,629170,2019
9210 SW 161st Ave,Beaverton,97007,45.45319366,-122.8416595,4,4,5227,21,6/28/2021,540000,543200,2727,1.13,487900,2019
20333 S Sweetwood Ln,Oregon City,97045,45.31250381,-122.5347214,3,4,217800,27,6/28/2021,875000,885100,2773,1.08,663804,2020
10656 SE 99th Dr,Happy Valley,97086,45.4458046,-122.5605164,3,4,10454,27,6/28/2021,600000,606900,2666,1.08,461939,2020
15715 SE Nyla Way,Happy Valley,97086,45.42891312,-122.5018616,3,4,3049,27,6/28/2021,460000,466700,2434,1.08,394096,2020
7220 SW 182nd Ave,Aloha,97007,45.46743011,-122.8636856,2,4,20908,20,6/28/2021,612100,649300,3177,1.13,486560,2019
9895 SW Ridge Dr,Beaverton,97007,45.44868088,-122.8548737,3,4,4791,20,6/28/2021,589537,593300,2880,1.13,163080,2019
10100 SW Highland Dr,Tigard,97224,45.40795517,-122.7813492,3,3,4356,20,6/28/2021,598000,602400,2694,1.13,468330,2019
14065 SW 89th Ave,Tigard,97224,45.41819382,-122.7694092,3,4,7405,20,6/28/2021,725000,728900,3095,1.13,585520,2019
5825 SE 21st Ave,Portland,97202,45.48043442,-122.644722,2,4,4791,24,6/28/2021,700000,704000,2956,1.12,528450,2020
8320 SW Fanno Creek Dr,Tigard,97224,45.41722488,-122.7626343,2,3,4356,20,6/28/2021,500000,502700,1895,1.13,329650,2019
9530 NW Arborview Dr,Portland,97229,45.5254364,-122.7749939,3,3,4791,24,6/28/2021,762000,769000,2961,1.13,618880,2019
4419 SE Gladstone St,Portland,97206,45.49371719,-122.6168289,2,3,4791,24,6/28/2021,671000,676200,2599,1.12,524890,2020
9016 NW Bartholomew Dr,Portland,97229,45.53860474,-122.769516,3,4,13503,24,6/28/2021,880000,886800,3775,1.12,730390,2020
8127 SW Burlingame Ave,Portland,97219,45.46582413,-122.6860886,3,3,7405,24,6/28/2021,890000,895100,3636,1.12,771890,2020
1856 SE 63rd Ave,Hillsboro,97123,45.50598526,-122.9169769,2,3,6098,23,6/28/2021,496000,500400,2195,1.13,369390,2019
19395 Provisioner Ln,Oregon City,97045,45.32443619,-122.6027145,2,3,8712,27,6/28/2021,550000,556400,2684,1.08,361052,2020
4530 SE Knapp St,Portland,97206,45.4703598,-122.6152649,1,3,4791,28,6/28/2021,480000,485200,2138,1.12,299740,2020
400 Lake Bay Ct,Lake Oswego,97034,45.41693497,-122.6685181,3,3,6969,27,6/28/2021,1082680,1098500,4522,1.08,634471,2020
6617 NE 27th Ave,Portland,97211,45.57077789,-122.638443,1,1,5000,24,6/28/2021,3000000,593000,2300,1.12,459660,2020
7245 SW 163rd Pl,Beaverton,97007,45.46757507,-122.8450851,3,3,6098,20,6/28/2021,535000,537900,2300,1.13,386450,2019
6810 SW 158th Ave,Beaverton,97007,45.47052002,-122.8395996,3,4,9583,20,6/28/2021,620000,623400,2795,1.13,450960,2019
2538 N Winchell St,Portland,97217,45.58034515,-122.6933517,1,2,4791,28,6/28/2021,480000,483900,2150,1.12,363000,2020
9327 SE Emmert View Ct,Happy Valley,97086,45.45729065,-122.5665588,3,4,12196,28,6/28/2021,915000,928900,3811,1.08,888229,2020
19345 Hazel Grove Dr,Oregon City,97045,45.32778549,-122.6235733,2,3,10890,27,6/28/2021,598000,560800,2699,1.08,422672,2020
18006 Markham Ct,Oregon City,97045,45.34557724,-122.5881042,2,3,6098,27,6/28/2021,407000,411700,2055,1.08,282193,2020
18740 SW Green Bluff Dr,Lake Oswego,97034,45.39622879,-122.6639481,3,4,51400,27,6/28/2021,1850000,1871400,7349,1.08,1159180,2020
7380 SW 158th Pl,Beaverton,97007,45.46685791,-122.8402405,2,3,6969,20,6/28/2021,500000,516100,2495,1.13,347830,2019
17035 SW High Hill Ln,Beaverton,97007,45.43869781,-122.8521118,2,2,101059,20,6/28/2021,760000,764800,2750,1.13,684300,2019
17026 S Sunterra Dr,Oregon City,97045,45.39076233,-122.5167007,3,3,31363,28,6/28/2021,1040000,1052700,4181,1.08,851351,2020
1915 N Watts St,Portland,97217,45.58111954,-122.6861115,2,4,3485,28,6/28/2021,486000,490000,2999,1.12,415060,2020
8728 NW Savoy Ln,Portland,97229,45.53329468,-122.7678528,4,5,6534,24,6/28/2021,975000,981200,4382,1.13,844100,2019
804 2nd St,Lake Oswego,97034,45.42475891,-122.6647186,3,5,6969,27,6/28/2021,1450000,1466800,5969,1.08,1157578,2020
4915 SE Fieldcrest Dr,Portland,97222,45.45508957,-122.61306,2,3,6969,28,6/28/2021,375000,517900,2687,1.08,393721,2020
6322 SE 62nd Ave,Portland,97206,45.47694397,-122.5991898,3,3,4791,28,6/28/2021,561250,565800,2524,1.12,464840,2020
3644 SE Brooklyn St,Portland,97202,45.50100327,-122.6252518,1,2,3920,27,6/28/2021,540000,551000,1927,1.12,459730,2020
2609 SE 52nd Ave,Portland,97206,45.50414658,-122.6093063,3,3,2613,27,6/28/2021,575000,580500,2600,1.12,453980,2020
7414 N Williams Ave,Portland,97217,45.57676315,-122.6664963,2,4,4791,28,6/28/2021,493000,498300,2524,1.12,418640,2020
3616 SE Steele St,Portland,97202,45.48448944,-122.6261978,1,2,6534,28,6/28/2021,565000,569600,2228,1.12,445080,2020
4202 N Colonial Ave,Portland,97217,45.55410767,-122.6837616,2,3,4791,25,6/28/2021,852000,859000,2799,1.12,589300,2020
